pitch_type,game_date,release_speed,release_spin_rate,release_extension,pfx_x,pfx_z,game_pk,inning,inning_topbot,at_bat_number,pitch_number,game_type,n_thruorder_pitcher,pitcher_days_since_prev_game,p_throws,stand,player_name
SL,2024-05-20,85.10744411763523,2483.3194496397127,6.353008572180265,0.4027345261379859,0.2710541832042807,900008,7,Top,25,1,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-20,86.51609298389587,1764.503953391472,6.309275994971846,-0.6479304696768576,0.5505820399037579,900008,7,Top,25,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-20,93.97646136467117,2397.490073583046,6.176159234012917,-0.462083216441868,1.3623765068713103,900008,7,Top,25,3,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-20,93.2586685601678,2303.088683220875,6.219206468464826,-0.35111686992083,1.2334060539184775,900008,7,Top,25,4,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-20,85.19068223506666,2580.7593249309703,6.204005044189269,0.4885035584235556,0.34289188194194287,900008,7,Top,26,1,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-20,86.33802756030614,1781.4411536507175,6.271623595736626,-0.7686952172503595,0.504495945704398,900008,7,Top,26,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.96784812268501,2442.9721455159,6.242611653002704,-0.4491178904832338,1.3343449349537917,900009,1,Top,1,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.87289641360987,2550.3290957375257,6.473770102363421,0.3611201963549918,0.19533384729573705,900009,1,Top,1,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.00488179780518,2232.2486765428616,6.128490142282851,-1.0355447572526308,0.7985870856166931,900009,1,Top,1,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,86.9444024434862,1819.402945053652,6.244274303024036,-0.8136869109029384,0.5048599097519909,900009,1,Top,1,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.7128739857259,2367.856229238576,6.393935239538642,-0.43797602997118246,1.3124014043497614,900009,1,Top,2,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.7045386789405,2632.018450856917,6.433861150111264,0.4068338666089863,0.33107105970754,900009,1,Top,2,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,93.23508510871137,2298.930988428684,6.436306793140795,-1.0433168963201354,0.7052881517507122,900009,1,Top,2,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,88.03645324148447,1793.9986727429423,6.260911773470809,-0.8065688545764241,0.6153482310348017,900009,1,Top,2,4,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.78822026713469,2681.0827118935395,6.163060689891409,0.38365366228708164,0.29580004674306937,900009,1,Top,3,1,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,96.48989980057783,2428.7649817418483,6.303998424283646,-0.48860926254498777,1.29685325401027,900009,1,Top,3,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.40091682675865,2589.973956219254,6.359612874670323,0.47671276261482115,0.2259860314056486,900009,1,Top,3,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.87767583847575,2459.682305180753,6.380112365718978,-0.4879435054109613,1.2621536976885266,900009,1,Top,3,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.87132031044662,2491.3081788938216,6.160097915717166,-0.484436409821965,1.3576616605971943,900009,1,Top,4,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.59622412990696,2457.6643235282922,6.377061777906176,-0.4220826074760996,1.357741342680062,900009,1,Top,4,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.68633552780918,2439.2323721794305,6.2490739950081755,-0.560872207188325,1.2348892377933653,900009,1,Top,4,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.53802766603724,1832.413521901637,6.206755918443847,-0.7438332125042176,0.4196681116086647,900009,2,Top,4,4,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.43580045643844,1846.450032744746,6.202963081355602,-0.8480655975401263,0.5050745207428203,900009,2,Top,5,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.92897591834263,2663.053808363494,6.362663762977433,0.5076273046483002,0.24201208769578414,900009,2,Top,5,2,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.06309414473363,2438.805691023884,6.138937753896711,-0.4273471887860488,1.3258709875623538,900009,2,Top,5,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.56376451505854,1815.879386540946,6.383670321573789,-0.7643218264997553,0.6531244095849467,900009,2,Top,5,4,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,86.52964202981029,2557.542461095105,6.3837128725638825,0.47718366635365816,0.4370022544794352,900009,2,Top,6,1,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.31661031036495,2365.349108668498,6.3183305284333775,-0.4741553761652764,1.2647785365359772,900009,2,Top,6,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.1762792899562,2353.5126061886995,6.410611026361259,-1.0217359635090366,0.7665414439645228,900009,2,Top,6,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,86.14599977103364,2608.7057583443125,6.363017498802624,0.43677633039023306,0.34182386808723453,900009,2,Top,6,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.49191809752575,2475.4353840277777,6.28537420917508,-0.4712311212521911,1.2704669888094635,900009,2,Top,7,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,94.89215878700364,2207.652819636247,6.39435130681389,-1.2059720699022143,0.7884782228854397,900009,2,Top,7,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.69201580609062,2629.4502048547047,6.341821141763028,0.44865454150381323,0.3306642983254146,900009,2,Top,7,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,96.10468772945246,2520.559848656778,6.207070494389625,-0.38300204063030363,1.2725259223518648,900009,2,Top,7,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,96.73317246029129,2386.7853658393733,6.273441354652951,-0.3812336016568952,1.3071052192861914,900009,2,Top,8,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.27790376439988,2247.0861225185367,6.263380774888323,-1.073726627658839,0.8055179738381746,900009,2,Top,8,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.78109798089592,2503.6589175727663,6.306625178527253,0.4948005782345359,0.23996758978137986,900009,3,Top,8,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.74544096846084,1970.1076312442242,6.317591586261552,-0.7292020556325447,0.5185072895114776,900009,3,Top,8,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,86.18392930411173,2555.8859519767616,6.329598747787211,0.5323953084984284,0.29487653372931294,900009,3,Top,9,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,93.88520013077367,2239.21585941843,6.350360405240748,-1.0314891981232026,0.6487820256834876,900009,3,Top,9,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,93.39914730958301,2230.30134795123,6.3194795184237025,-1.0789052788418751,0.807604257835296,900009,3,Top,9,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.08759882940134,2366.746151967404,6.369172695724717,-1.0712441285621674,0.8015637654294252,900009,3,Top,9,4,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,94.87286896199964,2196.459761522863,6.173842512308863,-0.9675317270405751,0.7415918922943197,900009,3,Top,10,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.77504753580651,2254.887690277193,6.344728156975289,-0.41200797391744143,1.2670307693463423,900009,3,Top,10,2,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.89527680819084,2573.149384802042,6.286866824058207,0.5040868020201216,0.21271619369655798,900009,3,Top,10,3,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.72076356920078,2564.744551884561,6.294438919754418,0.5055664650269126,0.3785649123969248,900009,3,Top,10,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,93.99379878581631,2330.1997599562533,6.352130734438099,-1.1269526777822392,0.7377034640183019,900009,3,Top,11,1,R,2,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.64669939867844,1823.8124127835838,6.3925786149011925,-0.8071695146263997,0.4381376081346769,900009,3,Top,11,2,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,86.02609820135832,2501.2390420837137,6.370523857748333,0.40275573640203677,0.26481123574787296,900009,3,Top,11,3,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,96.17715918839971,2376.0153457662336,6.42591163848668,-0.4865009160019474,1.3707617387615847,900009,3,Top,11,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.67699442801434,2492.4775859000033,6.1563057714088645,-0.46811479286501495,1.3054653980071016,900009,3,Top,12,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.51398687280242,2564.152224425534,6.2776101912011315,-0.48382661873972826,1.3618847837764423,900009,4,Top,12,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.22908411528722,2404.448480290269,6.454502830921544,-0.38273973558502183,1.293641092000673,900009,4,Top,12,3,R,2,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.54818806746663,2165.0669332453435,6.184708415598307,-1.069278594632273,0.8470977533734431,900009,4,Top,12,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.26405165821133,2546.8264759013905,6.326586296531851,-0.4577216543126822,1.2428493059143897,900009,4,Top,13,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,96.30215518328848,2547.9399584877065,6.315081241730798,-0.45153835979299034,1.3337106650943145,900009,4,Top,13,2,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.99556541305134,2486.9137803771446,6.152517590034269,-0.4636108036019075,1.3512545791191095,900009,4,Top,13,3,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.45394328725745,2515.6033188674737,6.36489726898865,0.3280840085973778,0.2492065854490865,900009,4,Top,13,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.89189346260889,2581.602583243386,6.306667659248088,0.3338286383844306,0.2580047848942494,900009,4,Top,14,1,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,96.46482589066079,2412.4077293839996,6.346955190124639,-0.4167561098132478,1.2133312395308267,900009,4,Top,14,2,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.5250857981185,2446.1061140509846,6.33066899062701,-0.3864711319720323,1.2944779724563211,900009,4,Top,14,3,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.75344982746853,2615.856162763858,6.377735052482048,-0.43394294945813316,1.288615377759616,900009,4,Top,14,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,96.81661108953521,2434.729428691283,6.33240072658293,-0.4141841404306143,1.2799208285391037,900009,4,Top,15,1,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.70740771935434,2420.396161926473,6.317439387654445,-0.3797085294489134,1.2281979929449292,900009,4,Top,15,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.36718981308206,2391.601369660985,6.39498398757809,-0.3917903115956412,1.2912326253150757,900009,4,Top,15,3,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.17942073758837,2361.32999918036,6.381362128884793,-0.4431390534107642,1.3226279490586617,900009,4,Top,15,4,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,88.1276708909805,1789.3113990128363,6.299652431154848,-0.9650089095203089,0.5889253178730319,900009,5,Top,16,1,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,94.29255184609804,2280.3638320638415,6.429661266533082,-1.040772139167828,0.8452457596884688,900009,5,Top,16,2,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.69310822324748,2599.466026272928,6.442177519732213,0.4240776276293532,0.3741622690977333,900009,5,Top,16,3,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,96.35650815571213,2468.3346797547747,6.25502420808261,-0.5287200008746674,1.375385134831458,900009,5,Top,16,4,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,94.63920595987756,,6.33475501484344,-0.49518280435159345,1.3550842980169049,900009,5,Top,17,1,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.06577942722657,1887.4842152184442,6.39725144639975,-0.762236123268597,0.6247115592261239,900009,5,Top,17,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.42821788077664,2339.9835562178455,6.3638005750708055,-0.44919588850691766,1.2859550756151914,900009,5,Top,17,3,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.29287773648525,2528.408076273249,6.32117379300592,0.3762845870452892,0.24708571067204377,900009,5,Top,17,4,R,2,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.74194561303467,1797.4765175900598,6.432511789122543,-0.810582991072266,0.5477783067061188,900009,5,Top,18,1,R,2,5.0,R,L,"Demonstration, Synthetic"
SI,2024-05-26,94.02306543512258,2244.3419748651936,6.3864729570027725,-1.0958248176627445,0.7934430339313325,900009,5,Top,18,2,R,2,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,96.38856365864001,2497.559191759888,6.250174581899663,-0.5366806063987121,1.257566965241466,900009,5,Top,18,3,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-05-26,94.15450004577423,2149.722231862162,6.301625521863659,-1.067337755838326,0.7099657401404197,900009,5,Top,18,4,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.95661016300575,2389.192129003203,6.3202395501321735,-0.3245235786709269,1.2593276616723519,900009,5,Top,19,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.17590389801597,2504.742826488955,6.394309322474473,-0.41172648492516417,1.2044433939573445,900009,5,Top,19,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.36482881390715,2266.93204967838,6.319527966321977,-0.5470766458621111,1.2213738588146406,900009,5,Top,19,3,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.95257056739558,1795.0988359903915,6.511569005542816,-0.7922410218018556,0.6107641597858169,900009,6,Top,19,4,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,84.81959944203268,2478.528489526602,6.328673853373528,0.39750275252948014,0.12959371679472487,900009,6,Top,20,1,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.7956283260558,2389.05848864815,6.266710850996857,-0.37829003797856026,1.237796339919317,900009,6,Top,20,2,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.6913780605358,2443.814061116008,6.315320708901654,-0.41135299670672504,1.3247177164154054,900009,6,Top,20,3,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.8081094618667,2573.9272226378207,6.323373895931291,0.41762304885895757,0.32246598181549957,900009,6,Top,20,4,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.7549145922937,1938.6623604987176,6.285896470837578,-0.8854643747513998,0.5316134060920533,900009,6,Top,21,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,94.14408674283419,2457.5546540161686,6.19166709243339,-0.31805882257420237,1.2089678409736733,900009,6,Top,21,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,95.45460583122026,2350.2843620678564,6.2468844442735305,-0.3450170918544567,1.2772437014841047,900009,6,Top,21,3,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,86.19032638174023,2560.2055444787566,6.299497124990142,0.5437027674449542,0.20770425149725294,900009,6,Top,21,4,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,87.64913452483823,1857.9924318557983,6.308089275028029,-0.8321515305766107,0.5583901460516476,900009,6,Top,22,1,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.48930094232897,1820.0818484250308,6.275584030300293,-0.7714499542991012,0.49750514725817324,900009,6,Top,22,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,94.70583254953976,2421.1778088565093,6.262040631633844,-0.3156003951405278,1.18621192100135,900009,6,Top,22,3,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.53795058466555,2414.145614228025,6.397266348779767,-0.46445740959120707,1.2752410469696396,900009,6,Top,22,4,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,94.81304230215126,2401.8410455539256,6.162670250814664,-0.4124776627968555,1.1599858782654637,900009,6,Top,23,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.41477727583398,2313.0771364535344,6.342033435673089,-0.3671878117397674,1.3535436279500774,900009,6,Top,23,2,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.82063402719386,1915.2331580586565,6.253032982832002,-0.830058008558359,0.5691581920382666,900009,7,Top,23,3,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,94.83984537125035,2447.092445132025,6.332149326855992,-0.41665415546896856,1.288801350375159,900009,7,Top,23,4,R,3,5.0,R,R,"Demonstration, Synthetic"
SL,2024-05-26,85.17149459857085,2619.780948592914,6.176792280492353,0.450852121056293,0.33976581055122185,900009,7,Top,24,1,R,3,5.0,R,R,"Demonstration, Synthetic"
CH,2024-05-26,86.42799885936437,1821.871381969319,6.243231161428464,-0.749009060443629,0.3561603164605635,900009,7,Top,24,2,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.58617861574996,1883.7557682697839,6.353075811195454,-0.7568537459347122,0.5625336944465389,900009,7,Top,24,3,R,3,5.0,R,L,"Demonstration, Synthetic"
SL,2024-05-26,85.77497787181981,2568.3278243899363,6.401724752760176,0.5151547680418245,0.21571347429932825,900009,7,Top,24,4,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.99145322377238,1821.9780386547488,6.321012576207313,-0.7478049395085815,0.4896520749032913,900009,7,Top,25,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,95.18637148242328,2301.4569261219744,6.405483643512635,-0.38858855675341103,1.1624787070227327,900009,7,Top,25,2,R,3,5.0,R,L,"Demonstration, Synthetic"
FF,2024-05-26,94.4540987116154,2508.4793133637513,6.385581948144078,-0.3934419646755849,1.3923893794691065,900009,7,Top,25,3,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-05-26,93.86648412504198,2302.4658739268466,6.254258560894597,-0.43377879269157466,1.3039193684031556,900009,7,Top,25,4,R,3,5.0,R,L,"Demonstration, Synthetic"
CH,2024-05-26,87.90570779577163,1833.509219421496,6.589565923418181,-0.721563074064625,0.5305703324528102,900009,7,Top,26,1,R,3,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,95.42922642899681,2460.6312707406923,6.354110933634894,-0.4279147974851477,1.1978565626385382,900010,1,Top,1,1,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-06-01,85.75625849228268,2546.7371165211107,6.260110218436001,0.45454827347755516,0.19502589993527647,900010,1,Top,1,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-06-01,94.70926590720534,2250.0344634896514,6.269604204863977,-1.127349219319711,0.7745010947664982,900010,1,Top,1,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-06-01,88.17723219091074,1778.4993400062854,6.249693636603767,-0.8371481625764803,0.49577610664322086,900010,1,Top,1,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,96.20177486900333,2508.8906777920897,6.241505105125533,-0.4903587690713696,1.3062917959565132,900010,1,Top,2,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,85.96280291889595,2593.665156841626,6.336913807838214,0.4322312644685464,0.22442410763933296,900010,1,Top,2,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-06-01,93.85947483411793,2276.703013297965,6.270085771908545,-1.026067091643116,0.8383003980402527,900010,1,Top,2,3,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-06-01,87.379527135312,1823.2415531889953,6.454715452522917,-0.7888043513295183,0.5098325672073671,900010,1,Top,2,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,95.82812617518385,2415.742644915865,6.362429259689247,-0.4155764126009225,1.2555540037741275,900010,1,Top,3,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.0464957327317,2467.8383120106237,6.346339034804548,-0.4422020224730402,1.302137782809434,900010,1,Top,3,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,95.76096829707825,2536.9273096689503,6.403329490317026,-0.42114444793632533,1.3275643332005251,900010,1,Top,3,3,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,85.77780682986925,2639.9188090675857,6.270567010088217,0.431140954245982,0.2927176102806043,900010,1,Top,3,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,95.74577616108822,2476.211339088927,6.335611420456537,-0.40653147299008724,1.3504436456902251,900010,1,Top,4,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.15028381100215,2499.552266363044,6.334642740603001,-0.35605268704566095,1.2749155222611313,900010,1,Top,4,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-06-01,94.39023003151351,2289.428555241363,6.328673209230149,-1.0808288090043585,0.7236166199110057,900010,1,Top,4,3,R,1,5.0,R,R,"Demonstration, Synthetic"
SL,2024-06-01,86.0762070190934,2561.0942022405784,6.238241590737986,0.4811501663055865,0.16518920741453835,900010,2,Top,4,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,95.3039470422978,2417.0325431964948,6.359790585888385,-0.39438297492176283,1.2515820743186428,900010,2,Top,5,1,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,84.75679535488237,2629.550366531887,6.511232509102621,0.4817132090128999,0.29181511974717766,900010,2,Top,5,2,R,1,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,85.65391116456762,2479.402021944104,6.393514535534667,0.4368719357842363,0.26428236274698264,900010,2,Top,5,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,97.00307474228126,2506.1852812741304,6.52903589079896,-0.3520380248720094,1.3765287391464707,900010,2,Top,5,4,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-06-01,87.1795129978407,,6.4702561131224545,-0.7322705322246498,0.5481196535406739,900010,2,Top,6,1,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-06-01,88.37884022737508,1811.8969560223668,6.221735282650865,-0.7827901477911995,0.49937839913321874,900010,2,Top,6,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.32753218872263,2465.493081063107,6.248591578501703,-0.49543887872842934,1.1567414674905465,900010,2,Top,6,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,95.96970999662595,2566.8825066486033,6.284093698727479,-0.46790693552940643,1.3524144521491819,900010,2,Top,6,4,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,95.65217133647867,2465.44620135771,6.30790458032065,-0.4324007476988695,1.2413867118167536,900010,2,Top,7,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.58950344987936,2419.347367622803,6.336544636381843,-0.3948117395884805,1.1924780286469703,900010,2,Top,7,2,R,1,5.0,R,R,"Demonstration, Synthetic"
SI,2024-06-01,93.4844244181537,2251.7997603699446,6.342303211048577,-0.9625986689450243,0.7028987756839877,900010,2,Top,7,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-06-01,88.67677124633657,1871.56303402861,6.3858779048058585,-0.7203336262691469,0.5283994985614053,900010,2,Top,7,4,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-06-01,88.1572870322993,1835.3279924537237,6.31912975097958,-0.8403073339986485,0.5799195045772602,900010,2,Top,8,1,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.48156771128366,2500.082643900627,6.318580993741635,-0.4120854200065246,1.3107737424263743,900010,2,Top,8,2,R,1,5.0,R,R,"Demonstration, Synthetic"
FF,2024-06-01,96.40942231695468,2457.1465479895955,6.342985366203367,-0.40262903535871125,1.3414147886121315,900010,3,Top,8,3,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,95.7796418840014,2390.538298663606,6.42491434235732,-0.4606920565717814,1.3614045866468973,900010,3,Top,8,4,R,1,5.0,R,L,"Demonstration, Synthetic"
SI,2024-06-01,94.53676667286797,2268.7183745914194,6.445428217196216,-1.0532529275197993,0.7818704666210313,900010,3,Top,9,1,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,96.50203183301743,2458.0992627784526,6.356352305215657,-0.43713275472383795,1.257887769786942,900010,3,Top,9,2,R,1,5.0,R,L,"Demonstration, Synthetic"
CH,2024-06-01,88.2848274486357,1870.11085619066,6.261259275527639,-0.7413810361592822,0.5446735792373468,900010,3,Top,9,3,R,1,5.0,R,R,"Demonstration, Synthetic"
CH,2024-06-01,88.05179996964196,1936.8650079330748,6.406703488152418,-0.7539530474753341,0.6337463291687351,900010,3,Top,9,4,R,1,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,96.43671672506886,2363.700261966493,6.309238063578179,-0.5117775043414445,1.330288805824245,900010,3,Top,10,1,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,85.65330931187998,2621.4496980099325,6.260711360585253,0.4731491080723187,0.2179967286833816,900010,3,Top,10,2,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-06-01,94.76837832581765,2162.6837815974527,6.398474600611744,-1.0973014782523962,0.6799041378409169,900010,3,Top,10,3,R,2,5.0,R,L,"Demonstration, Synthetic"
SL,2024-06-01,85.67936469282502,2636.4671318062615,6.373825955398928,0.5401413282765597,0.2623086812385417,900010,3,Top,10,4,R,2,5.0,R,R,"Demonstration, Synthetic"
SI,2024-06-01,93.80725382782296,2263.2080219765417,6.3523779729463214,-1.0635801259819282,0.7557529775565038,900010,3,Top,11,1,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,96.53828600558023,2524.09817909409,6.340587547297081,-0.471008206438478,1.2598490210176836,900010,3,Top,11,2,R,2,5.0,R,R,"Demonstration, Synthetic"
SL,2024-06-01,86.14515444721566,2617.9257917751797,6.404939788332934,0.4252181204991327,0.23533999652357976,900010,3,Top,11,3,R,2,5.0,R,L,"Demonstration, Synthetic"
FF,2024-06-01,96.3117188403879,2580.5650866188384,6.35281204635124,-0.4374168651439606,1.2547895608343047,900010,3,Top,11,4,R,2,5.0,R,L,"Demonstration, Synthetic"
SI,2024-06-01,94.28504513263364,2176.758106745604,6.232444663622425,-1.0522394027429842,0.7308941805320434,900010,3,Top,12,1,R,2,5.0,R,L,"Demonstration, Synthetic"
